"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCAL_04305",46.8220930589438,1.03038714175851,0.564903246846405,1.82400640731079,0.0681511035828505,0.447694910936583
"TCAL_05006",266.640215620146,0.32432071286359,0.177775487407304,1.82432751327822,0.0681025733339062,0.447694910936583
"TCAL_06359",145.409356224249,0.221144988287727,0.121244593777379,1.82395751759273,0.0681584950086867,0.447694910936583
"TCAL_14983",166.019709423542,0.249168104636483,0.136578350276467,1.82436018689718,0.0680976368101108,0.447694910936583
"TCAL_00054",1259.39767637692,-0.112556221714203,0.0617432364497334,-1.82297249360807,0.0683075570224041,0.448102271459875
"TCAL_02210",637.39193097503,0.1746744444534,0.095828439052531,1.82278294606935,0.0683362716572323,0.448102271459875
"TCAL_11343",101.553274780715,-0.235025883975848,0.128918623075432,-1.82305611376512,0.068294892524018,0.448102271459875
"TCAL_00067",247.699132660802,0.142833390635724,0.0784534100747228,1.82061417725096,0.0686655262197076,0.449156216972595
"TCAL_01727",513.944787592746,0.126139550596448,0.069290002045196,1.82045817395373,0.0686892602479567,0.449156216972595
"TCAL_08588",180.946972373623,-0.258909228988415,0.142227711462499,-1.82038525633369,0.0687003560999996,0.449156216972595
"TCAL_08990",15.3525773591205,0.473474401498055,0.260092943769067,1.82040463934479,0.068697406449377,0.449156216972595
"TCAL_09036",148.56201505711,0.212749469826557,0.116845553512839,1.82077506101403,0.0686410567467843,0.449156216972595
"TCAL_11438",69.4261375964813,0.25494587379141,0.140065015954423,1.82019665691803,0.068729062047731,0.449156216972595
"TCAL_06967",270.180554417043,0.152613943236281,0.0838759359716048,1.81952000258986,0.0688321339752812,0.449576812066896
"TCAL_01069",50.2848198510432,0.378347811701311,0.208190487961082,1.8173155527261,0.0691688098829179,0.449995254446633
"TCAL_06236",272.899089310869,0.152952282923957,0.0841646730245124,1.8172978926611,0.0691715124785622,0.449995254446633
"TCAL_09194",127.636068489808,0.182469975591223,0.100321970370008,1.81884361838425,0.0689352916590192,0.449995254446633
"TCAL_10597",476.818477444795,0.283453360538834,0.155943916485057,1.81766218861122,0.0691157802606576,0.449995254446633
"TCAL_11626",70.6478055689593,-0.261527521766992,0.143834211018781,-1.81825672706505,0.0690249033661717,0.449995254446633
"TCAL_12837",17.3950664548675,0.644668722952921,0.354729194615392,1.81735457001753,0.0691628392066262,0.449995254446633
"TCAL_13725",15.9992773925265,-0.461134213286296,0.253778818702059,-1.81707132078535,0.0692061934419776,0.449995254446633
"TCAL_16845",105.103389500725,0.25978387359544,0.142916421411982,1.81773284713425,0.0691049747607657,0.449995254446633
