"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TCAL_02205",211.965841822481,0.0939496487476025,0.15250370988807,0.616048283786386,0.537862653093994,0.927750586305487
"TCAL_02687",139.890021570002,0.067725256534185,0.109828314026143,0.616646600967254,0.537467849832218,0.927750586305487
"TCAL_02953",431.891787117891,0.0386531301123406,0.0624538101567905,0.618907477627095,0.535977312141417,0.927750586305487
"TCAL_03151",1588.42678443432,0.0613517822700129,0.0999312036741236,0.613940190994612,0.539254850302684,0.927750586305487
"TCAL_03331",19.8496900809822,0.197015814795155,0.317990206987296,0.619565667325806,0.535543776133693,0.927750586305487
"TCAL_03773",17.0384014072365,-0.211178027046991,0.343078139015623,-0.615539152838226,0.538198720898221,0.927750586305487
"TCAL_03788",335.012679201719,0.0590302438726265,0.0958079509742717,0.616130950222268,0.537808096471628,0.927750586305487
"TCAL_04228",44.8687112821465,0.134576974678985,0.217459695092623,0.618859391951526,0.536008992111478,0.927750586305487
"TCAL_04336",343.547190411714,0.11047644155498,0.17972960165979,0.61468139101594,0.538765151613312,0.927750586305487
"TCAL_04361",24.2135031235262,0.158762532520987,0.257642303190692,0.616212984260896,0.537753959953653,0.927750586305487
"TCAL_04521",911.266888119678,-0.0608839021961233,0.0990962379993163,-0.614391660322599,0.538956545382068,0.927750586305487
"TCAL_04594",1148.3743734462,0.0454858051343506,0.0740216103142253,0.614493591010263,0.538889206903072,0.927750586305487
"TCAL_04756",740.74631152568,-0.0621966071648709,0.100750975402479,-0.617330074636085,0.537017033747367,0.927750586305487
"TCAL_05036",262.956069187841,0.0916490182933963,0.147918698155834,0.619590487450364,0.535527431086156,0.927750586305487
"TCAL_05088",276.79284977344,0.0960787117987421,0.155272438970648,0.618775053935388,0.536064558249943,0.927750586305487
"TCAL_05305",894.426951496628,-0.0639734561349227,0.103320774467132,-0.619173215307962,0.5358022549322,0.927750586305487
"TCAL_05391",42.3657973702544,0.118423047052213,0.191671727649931,0.61784306169818,0.536678794769505,0.927750586305487
"TCAL_05840",383.227789439705,-0.0778732060575751,0.126054340374941,-0.617774888400876,0.536723738785914,0.927750586305487
"TCAL_05888",419.833114448715,-0.0582862045624557,0.0948999764609743,-0.614185658796499,0.539092649061579,0.927750586305487
"TCAL_06589",3515.57607923399,0.0684368533136194,0.111305599489,0.614855439688665,0.538650192844418,0.927750586305487
"TCAL_06615",86.7351123057533,-0.0833263071414519,0.135701403935755,-0.614041599605711,0.539187838132531,0.927750586305487
"TCAL_06675",16.0282263297884,-0.186016343395967,0.30074298629693,-0.618522631853861,0.536230883974749,0.927750586305487
"TCAL_07121",71.9076890058785,-0.0820547366708975,0.132543845797007,-0.619076171945135,0.535866179826779,0.927750586305487
"TCAL_07558",490.796061586894,-0.0500954854596078,0.0810961764021932,-0.617729314526017,0.536753784933434,0.927750586305487
"TCAL_07767",250.933899941383,0.059177683468059,0.0960030351635108,0.616414714048036,0.537620844559076,0.927750586305487
"TCAL_08260",639.00850614304,-0.0345143708618776,0.0557999600380138,-0.618537555194747,0.53622104997839,0.927750586305487
"TCAL_08294",77.678201558245,0.083971315518978,0.135775004109278,0.618459311195408,0.536272611239249,0.927750586305487
"TCAL_08741",723.51519694466,0.0295892637181692,0.0479993587661888,0.616451229323758,0.537596751000422,0.927750586305487
"TCAL_08880",132.407889782778,-0.100854270280616,0.163487416360031,-0.616893168453498,0.537305193133925,0.927750586305487
"TCAL_10444",9.5237355482065,-0.215712669815402,0.35106437952213,-0.61445330941587,0.538915817632239,0.927750586305487
"TCAL_10590",18.5181909605949,-0.167043220992173,0.271971167679071,-0.614194594293486,0.539086745087711,0.927750586305487
"TCAL_10971",32.4259653597982,0.113409390732142,0.183306892020152,0.618685906908916,0.536123295959551,0.927750586305487
"TCAL_11175",517.792985470033,-0.0610665388046264,0.0990081906006766,-0.616782696806592,0.537378066485784,0.927750586305487
"TCAL_11219",227.79866119912,-0.0607569274336072,0.0988500661870183,-0.614637195271664,0.538794344764257,0.927750586305487
"TCAL_11530",89.2731956302811,-0.0801371487133172,0.13042340344305,-0.614438410574905,0.538925660235275,0.927750586305487
"TCAL_11665",432.079800647685,-0.0596132018133764,0.096820972853801,-0.615705461908464,0.538088931808392,0.927750586305487
"TCAL_11677",41.7693730371319,-0.113190942803109,0.183867159777004,-0.615612613695605,0.538150224257848,0.927750586305487
"TCAL_11709",224.882470269246,0.0613651544998843,0.0990740714735906,0.619386622424636,0.535661691828509,0.927750586305487
"TCAL_12455",19.7483871617205,0.175394313783395,0.285739543495956,0.613825834665677,0.539330423503689,0.927750586305487
